State,District,Mine_Name,Latitude,Longitude,CO2_ppm,CH4_ppm,PM2_5,PM10,Emission_Score,Hotspot_Level
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,420.1141288369309,2.117296827592988,21.44238072811346,75.21182227188092,183.17897103304944,Yellow
Odisha,Sundargarh,Basundhara,21.93,83.73,428.7914318036254,1.7452488104584298,31.42744114364231,13.969459135262838,178.84968240642348,Yellow
Chhattisgarh,Korba,Gevra,22.331,82.614,418.3733750777855,1.769469128002436,108.061563226553,127.82974552526228,203.26388708228725,Red
Chhattisgarh,Korba,Kusmunda,22.25,82.52,426.4127662116389,1.925015680935287,41.05048455811585,175.60009967892628,203.64019882449247,Red
Chhattisgarh,Korba,Dipka,22.418,82.721,422.9102032478781,1.7324313936416873,29.718916995183125,112.31692275180276,190.9891866792916,Orange
Chhattisgarh,Raigarh,Jampali,21.977,83.352,429.5260375286511,1.9295108047731868,75.80376599785029,136.4748171526362,204.23105572546538,Red
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,422.0706998756406,2.264829357206482,38.04413254466296,70.61881814682926,185.80717136114205,Yellow
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,398.55408453474416,2.0021533634966127,32.70112174094566,130.64247190488308,184.52381886982096,Yellow
Jharkhand,Dhanbad,Jharia,23.77,86.42,443.5254237834112,1.8923699475154967,49.46091347179972,123.35463159737004,203.90021225799464,Red
Jharkhand,Dhanbad,Bhowra,23.75,86.43,402.85715500500777,1.8250330763131035,20.670410733683955,153.80401498090097,187.8615357820848,Yellow
Jharkhand,Bokaro,Kargali,23.82,85.92,420.366402233578,1.851576254061697,48.76598998895314,102.47945085440683,191.38884989615374,Orange
Jharkhand,Bokaro,Kathara,23.91,85.92,444.7752206212397,1.6901298454539169,81.94568168977946,113.69809702847616,207.7636940098704,Red
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,398.12245273804615,2.150808480558392,73.88223249625247,146.255228900708,192.91484284893008,Orange
Odisha,Angul,Talcher,20.95,85.23,428.6632569505334,2.047111344437765,57.14319754618087,75.24406468079606,191.93752551759127,Orange
Odisha,Angul,Bhubaneswari,20.94,85.19,414.3801589802318,2.4913236586664524,74.23722380729323,177.24584644837498,204.22192122804287,Red
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,449.662729345732,2.0331166079667926,86.3870046471902,103.599322841231,208.97297584394602,Red
Odisha,Sundargarh,Basundhara,21.93,83.73,451.2029189817289,1.736295849183512,53.94452617780863,94.6383717175303,203.28949103174747,Red
Chhattisgarh,Korba,Gevra,22.331,82.614,387.5691901378957,2.095302324467212,61.95524058833226,198.9782018833241,194.7962831232469,Orange
Chhattisgarh,Korba,Kusmunda,22.25,82.52,409.5982196165919,2.2734089849043366,28.280229619828788,175.5981611009089,195.10306915021874,Orange
Chhattisgarh,Korba,Dipka,22.418,82.721,399.3135827227345,2.1198226591212816,54.40276788261948,196.9801660971868,198.06881998380115,Orange
Chhattisgarh,Raigarh,Jampali,21.977,83.352,447.9688440009167,1.9684833595598092,65.0761738721086,33.73487126994449,194.59973937954257,Orange
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,429.8741971460139,1.8690072677374816,25.32572782250364,111.00917448397848,192.96061638469914,Orange
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,423.62549016380046,2.0504680030018583,31.676723869028656,128.65053116839266,194.114424722034,Orange
Jharkhand,Dhanbad,Jharia,23.77,86.42,423.4240542492693,2.053833350181389,83.8010522022503,132.1176613236075,202.3735787336408,Red
Jharkhand,Dhanbad,Bhowra,23.75,86.43,436.7493385082971,2.21922395037966,27.77444552784165,123.7186372723058,198.08946500845488,Orange
Jharkhand,Bokaro,Kargali,23.82,85.92,453.9311136932756,1.915700879922352,29.102564845432237,165.6645985835304,211.36223025563135,Red
Jharkhand,Bokaro,Kathara,23.91,85.92,418.1040010025886,1.7182793472681028,4.240073554787202,87.75329336850142,181.55608924370915,Yellow
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,432.8216412872728,1.9631475320094571,39.82751761984024,119.3084455272515,197.58799524657576,Orange
Odisha,Angul,Talcher,20.95,85.23,424.5219455036573,1.8408076145770145,14.958057584936768,190.26980175544327,201.14519938689304,Orange
Odisha,Angul,Bhubaneswari,20.94,85.19,430.196512526677,1.97651953440522,9.126012527875789,18.811157037485486,176.86213630579655,Yellow
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,394.3899448238182,2.063308197416331,31.08520839955984,0.7083950187332704,163.14401090149616,Yellow
Odisha,Sundargarh,Basundhara,21.93,83.73,398.5621332426642,2.0746684601349656,43.31885903157344,126.35095387998274,185.4977257718396,Yellow
Chhattisgarh,Korba,Gevra,22.331,82.614,414.8206701515446,1.780726222329892,21.242796151509275,88.10663402921593,182.86490045442562,Yellow
Chhattisgarh,Korba,Kusmunda,22.25,82.52,433.601832863204,1.7683616717413524,57.69322577913773,135.33604987317378,202.92563299465073,Red
Chhattisgarh,Korba,Dipka,22.418,82.721,421.5114489268024,2.001356651464945,40.745131492380565,150.35447005460276,197.86992679820796,Orange
Chhattisgarh,Raigarh,Jampali,21.977,83.352,422.53197763860817,2.115284464838353,40.81691584398341,203.33315273905876,206.2698866823511,Red
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,445.0295440997046,2.10308043120267,70.68849215544024,141.43056534318384,210.46060039403628,Red
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,420.1377128783806,2.083175564741278,50.33851487606354,200.2275641001546,206.2649496672074,Red
Jharkhand,Dhanbad,Jharia,23.77,86.42,424.8129800814813,1.9933378194995344,52.80030768408599,136.37487902084166,198.89947138418157,Orange
Jharkhand,Dhanbad,Bhowra,23.75,86.43,420.4114919495884,1.9270098137016316,11.9086772554219,176.03827590151622,196.9347426974866,Orange
Jharkhand,Bokaro,Kargali,23.82,85.92,462.2534380524961,2.360902977880952,81.4845557967027,97.20334523407328,212.41283126897912,Red
Jharkhand,Bokaro,Kathara,23.91,85.92,396.0861195733166,2.206247730704596,73.97828990737284,123.24211499946873,188.6793828845643,Orange
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,435.5134176476017,2.3196218208211103,58.42040943963224,171.29487472219898,209.3585462295617,Red
Odisha,Angul,Talcher,20.95,85.23,421.8559422361328,1.5268358857920274,20.12267100830709,48.610820075201445,179.51045132271702,Yellow
Odisha,Angul,Bhubaneswari,20.94,85.19,376.4269774871053,1.8626503753501549,46.03434303335943,184.12268297953733,185.65314000938167,Yellow
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,415.3726077164408,1.7928320743332316,48.79227156731862,100.90955955485715,189.14216737720267,Orange
Odisha,Sundargarh,Basundhara,21.93,83.73,483.005455506687,1.8932631629519288,5.512100225847995,231.37650784970955,229.30345236289403,Red
Chhattisgarh,Korba,Gevra,22.331,82.614,400.3587154301833,1.7799461439606383,46.43603723501329,0.01,167.6443756005135,Yellow
Chhattisgarh,Korba,Kusmunda,22.25,82.52,417.24328270963247,1.98958248197924,23.78579323535852,79.28746821895277,182.95517704659346,Yellow
Chhattisgarh,Korba,Dipka,22.418,82.721,426.28607536495457,2.043651175947263,53.869866462090336,113.80636147876652,196.27895968989455,Orange
Chhattisgarh,Raigarh,Jampali,21.977,83.352,437.1538237713838,2.11200942348001,64.09278760036179,127.97647781729752,204.30552214824644,Red
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,435.7772018409276,2.08037155390312,35.08671977078744,43.97906042005174,186.7948592311679,Yellow
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,428.6055439218167,1.7139970239811426,69.69884795944684,206.42704525929489,213.3753006587323,Red
Jharkhand,Dhanbad,Jharia,23.77,86.42,448.0305500099646,1.705197619678005,50.11652814363896,163.1725644585781,211.7171431802218,Red
Jharkhand,Dhanbad,Bhowra,23.75,86.43,446.7925646399704,2.051902712785937,41.69140287411008,188.74727224866493,213.89839793824018,Red
Jharkhand,Bokaro,Kargali,23.82,85.92,433.1195398527528,2.045987948229656,22.834515286879498,123.9162186827358,195.87422242101232,Orange
Jharkhand,Bokaro,Kathara,23.91,85.92,458.3892613884189,2.145040108336953,54.493066885947805,35.19088251747712,197.4518089983824,Orange
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,419.9379714971048,1.783023648525703,25.607633920521057,154.75030181399512,195.56378605357708,Orange
Odisha,Angul,Talcher,20.95,85.23,439.542472668561,1.831055785270676,88.42475801257075,184.8506988161876,217.35762432731937,Red
Odisha,Angul,Bhubaneswari,20.94,85.19,431.4125609119863,1.846871849370299,36.15949410755344,108.0222226581483,194.74634343446087,Orange
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,451.5438401389555,1.568640630379578,78.44512326608495,139.62552312537906,213.7987252034157,Red
Odisha,Sundargarh,Basundhara,21.93,83.73,421.9070707465378,2.09862643597164,42.60022590325727,171.75838599885313,201.54620801472316,Red
Chhattisgarh,Korba,Gevra,22.331,82.614,407.7264799614027,1.7957673574563031,61.3781705739974,143.53864694921975,194.36684482028056,Orange
Chhattisgarh,Korba,Kusmunda,22.25,82.52,416.02391042499306,1.894090709521216,24.324422532816996,203.25831751255,201.11520238965863,Orange
Chhattisgarh,Korba,Dipka,22.418,82.721,415.3969185247625,2.0962253310022225,76.75865624263174,77.23333086803164,189.88643307580517,Orange
Chhattisgarh,Raigarh,Jampali,21.977,83.352,418.7635673657471,2.024892808139432,74.3800640574935,75.03188298606264,190.52468684527412,Orange
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,455.6069364838933,1.988434958412636,25.80602416752666,194.84010224980105,215.93622404368026,Red
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,436.45471074653614,2.1978802266842603,6.529534106264109,93.2470882970364,190.2077417271148,Orange
Jharkhand,Dhanbad,Jharia,23.77,86.42,435.8565912480518,1.6646701578379304,57.479541656375645,121.7801417258527,201.73099005390634,Red
Jharkhand,Dhanbad,Bhowra,23.75,86.43,376.0333714171928,2.065659604602054,43.06268226962485,47.68387021897098,164.6450293215471,Yellow
Jharkhand,Bokaro,Kargali,23.82,85.92,434.7957502543199,1.9559052492562643,70.08179424627528,125.75899485400734,203.88119004154723,Red
Jharkhand,Bokaro,Kathara,23.91,85.92,399.936359190262,2.193898604513326,79.43436800370088,80.04672745916628,184.55487757688888,Yellow
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,449.74498364818777,1.783738773671943,50.6898230809328,144.830519805045,209.76116652427336,Red
Odisha,Angul,Talcher,20.95,85.23,436.3676099104193,1.936766813090713,51.95441286139224,58.512456298515815,191.69810438208114,Orange
Odisha,Angul,Bhubaneswari,20.94,85.19,430.28905150697386,2.068650712855562,47.41121425167846,0.01,179.84939795439797,Yellow
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,435.27570306543606,2.104996177801523,37.63747883317613,126.70245271340444,199.39276981150198,Orange
Odisha,Sundargarh,Basundhara,21.93,83.73,382.9905173377072,2.387115548092507,58.00716688885127,135.51580486363108,182.94078736238302,Yellow
Chhattisgarh,Korba,Gevra,22.331,82.614,383.7138937408952,2.354073814763584,66.02835267197723,262.85925972460296,203.52492150027416,Red
Chhattisgarh,Korba,Kusmunda,22.25,82.52,365.9442210039952,1.9179442020031776,79.4434896479803,189.0585331375621,187.2283750800304,Yellow
Chhattisgarh,Korba,Dipka,22.418,82.721,369.0802101421335,2.1579429752377166,30.93002496349567,109.57149016011326,169.35469421796606,Yellow
Chhattisgarh,Raigarh,Jampali,21.977,83.352,437.5717502373313,2.176358013195785,56.25800641539931,211.35616656256565,215.823733445586,Red
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,413.3969334647012,1.5358862976339396,39.12124948529913,142.6159481027695,193.08011891338094,Orange
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,377.17390461363215,2.106215890349947,0.01,166.34681414535845,176.4549487343616,Yellow
Jharkhand,Dhanbad,Jharia,23.77,86.42,425.9730336733159,1.5556758274287672,36.60242987110915,58.95131381264613,185.1889777701183,Yellow
Jharkhand,Dhanbad,Bhowra,23.75,86.43,453.1720160440341,2.444294909101188,21.797384364943035,64.69713610370874,194.97627296064175,Orange
Jharkhand,Bokaro,Kargali,23.82,85.92,409.1882895922466,1.751645470784132,30.065853282670965,47.491627075611774,175.8344315318763,Yellow
Jharkhand,Bokaro,Kathara,23.91,85.92,431.31884922653614,2.0686857747311107,36.19294187516433,77.25846022176512,190.16585573757322,Orange
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,406.5872586516336,2.04327279323512,35.90143833144377,97.65613939302727,183.28152195729461,Yellow
Odisha,Angul,Talcher,20.95,85.23,405.696195978705,1.8449009394150933,53.194618790691,146.56975610562736,192.7966049077543,Orange
Odisha,Angul,Bhubaneswari,20.94,85.19,410.5865862105029,2.0212759985359647,30.260192476584088,56.47839943484545,177.85180607047636,Yellow
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,397.0887286203988,2.147572316481302,56.56169617678917,163.64171448314227,192.51027474209363,Orange
Odisha,Sundargarh,Basundhara,21.93,83.73,393.9266663272358,1.887715130129291,47.10834135920175,119.13236226731482,183.0730866139106,Yellow
Chhattisgarh,Korba,Gevra,22.331,82.614,376.0306584676102,1.979672571736397,38.31594823680969,86.77967384437494,169.7705084707427,Yellow
Chhattisgarh,Korba,Kusmunda,22.25,82.52,441.1619196549588,1.9831891725624629,59.99784977040355,77.89921374005577,197.74428414032116,Orange
Chhattisgarh,Korba,Dipka,22.418,82.721,461.558442054084,2.4930298634445034,10.281694468036264,190.1091452431243,215.42991173734106,Red
Chhattisgarh,Raigarh,Jampali,21.977,83.352,425.7637519840928,2.05548949222342,66.22050504094898,121.1276361732199,199.02436882342948,Orange
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,424.5534461278066,1.8830792290939409,59.00955674339456,129.44345348216842,198.65425375368528,Orange
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,420.9690986900624,2.003612959589728,12.73932222715527,202.13597171612892,201.22001745539453,Orange
Jharkhand,Dhanbad,Jharia,23.77,86.42,468.545026185924,2.03213087226713,17.60249690031174,85.63371779396803,203.5130819401917,Red
Jharkhand,Dhanbad,Bhowra,23.75,86.43,405.66698483463705,2.050364282567794,34.437295239548696,122.89794383309774,186.48218907952216,Yellow
Jharkhand,Bokaro,Kargali,23.82,85.92,448.2892307765939,2.0027948618872315,16.471360602251305,185.8818817304252,210.26951711910522,Red
Jharkhand,Bokaro,Kathara,23.91,85.92,398.7117191603826,1.5796470507459164,55.81308364362695,220.3537479323905,201.38360651577943,Red
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,440.3178682799142,2.1236458506999147,30.8978657767384,67.5909052542315,191.53755672182118,Orange
Odisha,Angul,Talcher,20.95,85.23,424.0525084445359,1.9648371223044327,44.56846899854796,46.93285162323916,183.93565260777376,Yellow
Odisha,Angul,Bhubaneswari,20.94,85.19,448.884824911434,1.687805832855422,82.07931563279737,87.96541143389415,205.56698077443397,Red
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,440.18009974360615,1.7352647008865498,55.7153169051342,52.34608981350473,192.80183031550425,Orange
Odisha,Sundargarh,Basundhara,21.93,83.73,392.00500098049554,1.7398215535202608,70.47094055613401,75.64694708839451,179.2416300049336,Yellow
Chhattisgarh,Korba,Gevra,22.331,82.614,412.0203765906126,1.7313488019109609,70.1941522487235,126.02345213502264,194.76019593438028,Orange
Chhattisgarh,Korba,Kusmunda,22.25,82.52,420.133407624383,2.204485676563319,51.00033461272108,160.30990789972932,200.41124512958976,Orange
Chhattisgarh,Korba,Dipka,22.418,82.721,413.0275417047546,1.66101549917084,32.44133503699387,132.28641978753546,190.41848455533247,Orange
Chhattisgarh,Raigarh,Jampali,21.977,83.352,422.5628693505735,2.067478677283511,28.83196373777253,177.5930281432091,200.6091401255617,Orange
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,433.3135397614111,1.643957170835498,9.074541922101211,76.03043987298955,186.58435032507873,Yellow
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,428.17422700199467,1.681299854035096,42.0159070789094,115.08183032584938,195.33874136772224,Orange
Jharkhand,Dhanbad,Jharia,23.77,86.42,418.9299428172012,2.161553729460447,60.53467146807023,137.91907554577122,197.98850529779486,Orange
Jharkhand,Dhanbad,Bhowra,23.75,86.43,403.292981705001,1.643397466548454,16.93641640146389,36.86246805804785,169.88004459089169,Yellow
Jharkhand,Bokaro,Kargali,23.82,85.92,437.4844915153949,1.8046927572068912,8.41533540774821,4.990933301850376,177.5461447397598,Yellow
Jharkhand,Bokaro,Kathara,23.91,85.92,419.5457704387293,2.2045081265171,15.537269030515922,109.18982992415108,187.1887254566469,Yellow
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,422.4380194214398,2.0071480322553183,57.55723144330835,135.87186841353702,198.5917171567793,Orange
Odisha,Angul,Talcher,20.95,85.23,397.2631113790064,2.1022979477878723,74.06988792054389,163.56226754328313,195.18075725551296,Orange
Odisha,Angul,Bhubaneswari,20.94,85.19,425.3894753452388,1.999086544844757,20.77699375117663,155.44228683414337,197.18840818934697,Orange
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,430.1275745612663,1.7257778232019263,72.89517474184994,136.65807162176964,204.00175012601,Red
Odisha,Sundargarh,Basundhara,21.93,83.73,389.39729572478586,1.8076127660130528,63.83056581287336,132.18665675138013,185.7037855043563,Yellow
Chhattisgarh,Korba,Gevra,22.331,82.614,404.3742980807598,1.920723874662573,60.22592174535696,155.87642088907856,194.74128778986804,Orange
Chhattisgarh,Korba,Kusmunda,22.25,82.52,384.2137233246346,2.195904088550509,49.7791911367136,87.40330626924961,174.9216351673135,Yellow
Chhattisgarh,Korba,Dipka,22.418,82.721,430.9310587478844,2.0790134653015118,70.71739396268444,87.12321550553415,196.67221895897703,Orange
Chhattisgarh,Raigarh,Jampali,21.977,83.352,424.7603433331901,1.5258775088682472,46.94932360488991,115.8161004188903,194.77671418950356,Orange
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,432.438465880506,1.8394912943313293,49.50059497026984,112.45530394353489,197.8206185775725,Orange
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,411.20219608766274,2.164206662944534,78.25507268378604,82.80297893854924,189.28884817729875,Orange
Jharkhand,Dhanbad,Jharia,23.77,86.42,416.12792831665325,1.4201127037383774,53.8020710244768,152.98645705867025,197.8954843502549,Orange
Jharkhand,Dhanbad,Bhowra,23.75,86.43,390.9089997941852,2.227806906563621,71.66174910643825,106.71370084784552,183.78825948278575,Yellow
Jharkhand,Bokaro,Kargali,23.82,85.92,414.32310653558574,1.8563152107025684,45.73483277823557,71.64560855671337,183.8932033776874,Yellow
Jharkhand,Bokaro,Kathara,23.91,85.92,408.9983554099869,1.7880008137893229,71.1058800433618,130.6528467579872,194.3995514283339,Orange
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,433.5899383794554,1.6627295085921678,58.65295506801122,72.58445607480903,193.62040587578286,Orange
